popularidade_musica,duracao_musica_ms,dancabilidade,energia,chave,vivacidade,volume,modo_audio,fala,ritmo,assinatura_tempo,valencia_audio
0.34,0.22400738767779804,0.5887728459530028,0.7140418267178831,0.9090909090909092,0.16164705882352942,0.6935969352852647,1.0,0.037858719646799106,0.3610008594165152,1.428571428571428609,0.9570185554041305
0.31,0.3222275900693877,0.780678851174935,0.42168160478019634,0.18181818181818182,0.13552941176470587,0.7643316459159939,1.0,0.04514348785871964,0.38141036154537517,1.428571428571428609,0.8123493028619354
0.51,0.23426805128621697,0.5365535248041775,0.5305164319248827,0.4545454545454546,0.2988235294117647,0.7176084279655219,1.0,0.07439293598233995,0.8855860761403671,1.428571428571428609,0.8951672083027572
0.28,0.29674694210848085,0.6671018276762402,0.19334186939820744,0.36363636363636365,0.2247058823529412,0.5225064988370501,1.0,0.03300220750551876,0.44077570541038774,1.071428571428571509,0.42132298983121924
0.23,0.2508561241198275,0.5378590078328982,0.1816047801963295,0.6363636363636364,0.6235294117647059,0.7747297851963332,1.0,0.03465783664459161,0.4848290023551948,1.428571428571428609,0.6205052940559808
0.52,0.36782768925580267,0.5326370757180157,0.1517285531370038,0.9090909090909092,0.20305882352941176,0.863250786701327,1.0,0.08278145695364238,0.2705915541005976,1.071428571428571509,0.4810776810986477
0.32,0.19396929496415183,0.5274151436031331,0.3779342723004695,0.6363636363636364,0.20070588235294118,0.7033793952661103,1.0,0.03487858719646799,0.6657985029095512,1.428571428571428609,0.8417024845371633
0.3,0.20605122636306505,0.3720626631853787,0.725778915919761,0.18181818181818182,0.20094117647058826,0.39649746887399095,1.0,0.03311258278145695,0.1863162521567418,1.428571428571428609,0.7347730370059755
0.3,0.36925563160797426,0.7336814621409922,0.5902688860435339,0.4545454545454546,0.36,0.7319742782870433,1.0,0.08322295805739513,0.37204206548622637,1.428571428571428609,0.9119404549743161
0.26,0.34189386198552396,0.4007832898172325,0.11331626120358515,0.18181818181818182,0.6799999999999999,0.8245313996442742,1.0,0.0336644591611479,0.22880816642502405,1.428571428571428609,0.3772932173183772
0.62,0.6954848804846453,0.5652741514360313,0.41634656423388816,0.18181818181818182,0.3764705882352941,0.6641811465316733,1.0,0.03311258278145695,0.3851563678827519,1.071428571428571509,0.6928399203270783
0.0,0.22001855470002518,0.5731070496083552,0.056764831412718736,0.6363636363636364,0.45411764705882357,0.9297441510466548,1.0,0.030242825607064015,0.31961109762577994,1.428571428571428609,0.3825348569032394
0.05,0.17093410516325147,0.46997389033942555,0.23068715322236452,0.09090909090909091,0.5270588235294118,0.7550280476125325,1.0,0.04878587196467991,0.7778506714601552,1.071428571428571509,0.7788028095188176
0.45,0.2143196111208493,0.5143603133159269,0.2605633802816901,0.0,0.35294117647058826,0.8226843617457928,1.0,0.03189845474613686,0.36649850094142183,1.071428571428571509,0.6110703428032289
0.44,0.27360059511848933,0.6436031331592691,0.30324370465215533,1.0,0.2348235294117647,0.7980571897660419,1.0,0.04094922737306843,0.4284683360777804,1.428571428571428609,0.5659922423734144
0.46,0.3450276396625952,0.4386422976501307,0.4014084507042254,0.8181818181818182,0.32,0.41277876590504853,1.0,0.029580573951434874,0.262036751536781,1.071428571428571509,0.440192892336723
0.44,0.08731397203114111,0.5992167101827677,0.36513017498933,1.0,0.26823529411764707,0.8709809823505267,1.0,0.03388520971302428,0.22349421697970856,1.428571428571428609,0.9297620295628474
0.43,0.29771315459827363,0.6344647519582247,0.44942381562099876,0.0,0.9129411764705883,0.6792310849637433,1.0,0.04094922737306843,0.5272421914465095,1.428571428571428609,0.7966243841073489
0.43,0.22856910770704097,0.5234986945169713,0.30110968843363206,0.36363636363636365,0.7294117647058824,0.877890272267068,1.0,0.043708609271523174,0.4620118218974079,1.428571428571428609,0.6739700178215747
0.44,0.12784359328439565,0.318537859007833,0.6532223644899702,0.8181818181818182,0.5482352941176472,0.5690244903543575,1.0,0.09194260485651212,0.8088552703225764,1.428571428571428609,0.936051997064682
0.43,0.34086779562468206,0.03916449086161883,0.29470763977806236,0.7272727272727273,0.3388235294117647,0.8138596251197154,1.0,0.04216335540838851,0.221014373905228,1.071428571428571509,0.33850508439039734
0.41000000000000003,0.24014228120203673,0.699738903394256,0.6820315834400341,0.36363636363636365,0.2847058823529412,0.5024627171979751,1.0,0.038300220750551874,0.426388679319552,1.428571428571428609,0.8951672083027572
0.44,0.24794893609744206,0.4242819843342038,0.20934699103713186,0.6363636363636364,0.38823529411764707,0.8820632097414146,1.0,0.034988962472406175,0.34593154845862667,1.428571428571428609,0.454869483174337
0.42,0.26083461947901476,0.4660574412532637,0.41101152368758,0.36363636363636365,0.4470588235294118,0.9722260227117252,1.0,0.035320088300220744,0.4472574116473899,1.428571428571428609,0.8154942866128526
0.4,0.3855016823213041,0.6657963446475197,0.4302176696542894,0.18181818181818182,0.20094117647058826,0.5563688603092077,1.0,0.03311258278145695,0.47841290043233237,1.428571428571428609,0.5125275186078206
0.39,0.2968025207030265,0.5156657963446476,0.28830559112249254,0.8181818181818182,0.7811764705882354,0.9204405527431933,1.0,0.03520971302428255,0.44563042465672537,1.428571428571428609,0.662438410734878
0.42,0.44296139852844985,0.13968668407310708,0.3235168587281263,0.18181818181818182,0.34352941176470586,0.9421261458475851,0.0,0.06423841059602649,0.8538401485281673,1.428571428571428609,0.3290701331376455
0.38,0.31025681585956577,0.5509138381201044,0.471830985915493,0.6363636363636364,0.5811764705882353,0.768299356957176,1.0,0.04359823399558498,0.28692046788996844,1.428571428571428609,0.7075165111646924
0.55,0.20120733808459068,0.4321148825065276,0.43982074263764404,0.6363636363636364,0.40705882352941175,0.4683951292926529,1.0,0.030353200883002203,0.2899907497917063,1.428571428571428609,0.7022748715798303
0.41000000000000003,0.1747006237628419,0.3041775456919061,0.28190354246692273,1.0,0.3035294117647059,0.7671364071692434,1.0,0.03123620309050772,0.3915724698056144,1.428571428571428609,0.7106614949156097
0.42,0.2742760888060435,0.524804177545692,0.4782330345710628,0.5454545454545454,0.16447058823529412,0.8956081543302777,0.0,0.041280353200883003,0.6406326880055633,1.428571428571428609,0.5345424048642416
0.54,0.3505555721816308,0.4908616187989557,0.37686726419120786,0.2727272727272727,0.28941176470588237,0.9439731837460664,1.0,0.03565121412803532,0.4004093709202316,1.428571428571428609,0.8343641891183563
0.55,0.36737450994643084,0.3851174934725849,0.42168160478019634,0.7272727272727273,0.24941176470588236,0.8625666985907785,1.0,0.2030905077262693,0.8264897099633273,1.428571428571428609,0.44543453192158516
0.35000000000000003,0.16278542814756547,0.6266318537859008,0.5369184805804523,0.6363636363636364,0.8376470588235294,0.7330004104528662,1.0,0.050772626931567325,0.2784903135230173,1.428571428571428609,0.9255687178949576
0.4,0.2357515722329342,0.4869451697127937,0.44622279129321385,0.6363636363636364,0.7764705882352941,0.8229579969900123,1.0,0.03874172185430463,0.28358776873167185,1.428571428571428609,0.8060593353601008
0.09,0.27696523772674997,0.5848563968668408,0.3683311993171148,0.8181818181818182,0.23529411764705885,0.7927213025037624,1.0,0.031346578366445915,0.5734735516207545,1.428571428571428609,0.6917915924101059
0.53,0.677079815137044,0.5430809399477807,0.1357234314980794,0.6363636363636364,0.22094117647058822,0.7337529073744699,1.0,0.051986754966887413,0.47359098334306454,1.428571428571428609,0.697033231994968
0.37,0.34405715189629893,0.4817232375979112,0.13465642338881775,0.6363636363636364,0.2063529411764706,0.838213161855247,1.0,0.03333333333333333,0.43268669347696304,1.071428571428571509,0.5146241744417654
0.4,0.1867269765672095,0.39556135770234996,0.46436192915066155,0.8181818181818182,0.4117647058823529,0.7404569708578465,1.0,0.04105960264900661,0.4612639327162154,1.428571428571428609,0.9255687178949576
0.39,0.21962095398519899,0.3903394255874674,0.49423815620998723,0.7272727272727273,0.19929411764705882,0.5095772335476809,1.0,0.04547461368653421,0.6537338695392609,1.785714285714285809,0.7473529720096447
0.36,0.3611582579103304,0.3302872062663185,0.1997439180537772,0.9090909090909092,0.3035294117647059,0.9662060473388973,1.0,0.03818984547461368,0.4075668015928728,1.071428571428571509,0.19488415976517456
0.41000000000000003,0.33613506453529884,0.5195822454308094,0.2861715749039693,0.8181818181818182,0.3623529411764706,0.7752086468737174,1.0,0.032560706401766,0.33720617467804676,1.428571428571428609,0.5995387357165322
0.21,0.17749237931963247,0.35378590078329003,0.2904396073410158,0.5454545454545454,0.20047058823529412,0.7154193460117663,1.0,0.0336644591611479,0.5812148606892389,1.428571428571428609,0.6938882482440508
0.58,0.26054817595327984,0.01436031331592691,0.16453265044814339,0.9090909090909092,0.5788235294117647,0.7301956491996169,1.0,0.03465783664459161,0.3038463809380105,1.071428571428571509,0.42132298983121924
0.46,0.02466834542524038,0.44778067885117495,0.33738796414852756,0.8181818181818182,0.17011764705882354,0.9897386783417704,1.0,0.18543046357615892,0.9799447611674943,1.428571428571428609,0.6886466086591887
0.43,0.15312757852614123,0.5691906005221934,0.5294494238156211,0.0,0.7858823529411766,0.5976193733752908,1.0,0.04558498896247241,0.19613065755204068,1.428571428571428609,0.9182304224761507
0.36,0.19664561805534775,0.489556135770235,0.28297055057618437,0.0,0.5458823529411765,0.79142153509372,1.0,0.03520971302428255,0.35587060205079074,1.428571428571428609,0.6498584757312088
0.36,0.17669717788998007,0.2793733681462141,0.24882629107981216,0.6363636363636364,0.25882352941176473,0.6186208783691338,1.0,0.030463576158940395,0.3040038312919457,1.428571428571428609,0.4821260090156202
0.31,0.3973570240655314,0.37989556135770236,0.24882629107981216,0.18181818181818182,0.3317647058823529,0.9835134765357778,1.0,0.037969094922737305,0.328034691561317,1.428571428571428609,0.5754271936261663
0.44,0.1142781409387652,0.6240208877284597,0.3693982074263764,1.0,0.3411764705882353,0.7839649746887399,1.0,0.10596026490066224,0.8132901219584199,1.428571428571428609,0.8511374357899152
0.37,0.21163901275314978,0.5052219321148825,0.6638924455825865,0.36363636363636365,0.21105882352941177,0.670816801203995,1.0,0.04624724061810154,0.2697715001738514,1.428571428571428609,0.8836356012160606
0.49,0.1591941958846188,0.6266318537859008,0.46436192915066155,0.36363636363636365,0.2776470588235294,0.6875085511013819,1.0,0.03487858719646799,0.3185745494623727,1.428571428571428609,0.977985113743579
0.37,0.16170378319217793,0.6749347258485641,0.5081092616303885,0.18181818181818182,0.15364705882352941,0.6921603502531126,1.0,0.041280353200883003,0.3249644096595791,1.428571428571428609,0.8175909424467975
0.38,0.3306071320162631,0.14751958224543088,0.26483141271873667,0.18181818181818182,0.6564705882352943,0.6242988096866876,1.0,0.032560706401766,0.4016164903004022,1.428571428571428609,0.47164272984589584
0.48,0.4179937837479639,0.7493472584856398,0.4120785317968416,0.36363636363636365,0.15505882352941178,0.9185251060336571,1.0,0.04900662251655629,0.4878664820998629,1.428571428571428609,0.9748401299926618
0.31,0.24093748263168924,0.4229765013054831,0.14105847204438754,0.9090909090909092,0.45411764705882357,0.74627171979751,1.0,0.030794701986754963,0.3185876703252006,1.428571428571428609,0.5083342069399309
0.41000000000000003,0.30711876290599094,0.6318537859007833,0.4152795561246265,0.18181818181818182,0.2776470588235294,0.5793542208236421,1.0,0.030353200883002203,0.5111035301681439,1.428571428571428609,0.70646818324772
0.38,0.2907615550035698,0.29765013054830297,0.5070422535211269,0.5454545454545454,0.9694117647058823,0.8987549596388015,1.0,0.043267108167770414,0.4706191079125362,1.428571428571428609,0.9758884579096342
0.32,0.16312745026784603,0.3994778067885118,0.402475458813487,0.5454545454545454,0.8117647058823529,0.7930633465590368,1.0,0.03565121412803532,0.4083343720683071,1.428571428571428609,0.6592934269839607
0.33,0.4365185568376635,0.18668407310704965,0.27336747759282976,0.18181818181818182,0.3552941176470588,0.9129155835271583,1.0,0.03399558498896247,0.5458410145051138,1.071428571428571509,0.5188174861096552
0.38,0.15258461841019566,0.5900783289817233,0.40354246692274864,0.7272727272727273,0.15364705882352941,0.73614721576139,1.0,0.10320088300220749,0.17900793156157951,1.428571428571428609,0.8542824195408325
0.32,0.3709657422093774,0.4947780678851175,0.8335467349551856,0.18181818181818182,0.8141176470588235,0.5123135859898754,1.0,0.0509933774834437,0.4403886399569636,1.428571428571428609,0.8762973057972535
0.53,0.18729986361867956,0.6005221932114881,0.6148100725565514,0.36363636363636365,0.13670588235294118,0.5348200848269257,1.0,0.040507726269315675,0.32099534865412754,1.428571428571428609,0.6781633294894645
0.29,0.1320632911933579,0.6866840731070496,0.5347844643619291,0.09090909090909091,0.3388235294117647,0.5794226296346969,1.0,0.07086092715231787,0.23196373393514363,1.428571428571428609,0.9559702274871581
0.34,0.4117775317118635,0.3851174934725849,0.4014084507042254,0.0,0.9482352941176472,0.809549870023259,1.0,0.035430463576158935,0.5547894429537685,1.428571428571428609,0.4087430548275501
0.32,0.18154106616845445,0.3616187989556136,0.5262483994878362,0.36363636363636365,0.611764705882353,0.791968805582159,1.0,0.051655629139072845,0.8983723569661941,1.071428571428571509,0.8993605199706469
0.4,0.24242100357840646,0.4321148825065276,0.3203158344003414,1.0,0.2917647058823529,0.6736215624572445,1.0,0.03278145695364238,0.4400081349349532,1.428571428571428609,0.638326868644512
0.37,0.18855251963420738,0.26892950391644926,0.157063593683312,0.8181818181818182,0.24235294117647058,0.9475304419209194,1.0,0.03399558498896247,0.3589540048153567,1.071428571428571509,0.3175385260509488
0.54,0.18028841015292663,0.7349869451697129,0.4152795561246265,0.7272727272727273,0.2705882352941177,0.7678889040908469,0.0,0.07980132450331125,0.3434385845213181,1.428571428571428609,0.7861411049376246
0.35000000000000003,0.18610278619769738,0.4973890339425588,0.4547588561673068,0.9090909090909092,0.5976470588235294,0.796894239978109,1.0,0.034216335540838846,0.5659356159261031,1.428571428571428609,0.985323409162386
0.54,0.2619162644344023,0.44647519582245426,0.2872385830132309,0.8181818181818182,0.29411764705882354,0.662265699822137,1.0,0.03123620309050772,0.37924541917876514,1.428571428571428609,0.6058287032183668
0.31,0.32616084445261495,0.7428198433420368,0.49210413999146396,0.4545454545454546,0.2564705882352941,0.5217540019154466,1.0,0.03233995584988962,0.4881288993564216,1.428571428571428609,0.6037320473844219
0.33,0.11376510775834425,0.5052219321148825,0.6713615023474178,0.0,0.15764705882352942,0.6922287590641674,1.0,0.03653421633554083,0.46571846564630087,1.428571428571428609,0.9339553412307371
0.43,0.313390593536637,0.38903394255874685,0.2744344857020913,1.0,0.22588235294117648,0.8990285948830209,1.0,0.031677704194260484,0.4834644326210891,1.428571428571428609,0.46430443442708885
0.44,0.32327503281274717,0.6044386422976502,0.22962014511310289,0.36363636363636365,0.2917647058823529,0.8961554248187166,1.0,0.05883002207505518,0.6376870543006907,1.428571428571428609,0.6414718523954294
0.32,0.25878248675733106,0.2663185378590079,0.24455825864276567,0.6363636363636364,0.3364705882352941,0.7219865918730333,1.0,0.0347682119205298,0.4370625012300809,1.428571428571428609,0.38043820106929455
0.31,0.27280539368883683,0.46214099216710186,0.39820742637644047,0.8181818181818182,0.18705882352941178,0.8072923792584484,1.0,0.03598233995584988,0.5773310852921689,1.428571428571428609,0.743159660341755
0.43,0.25450721025382317,0.5091383812010444,0.37366623986342296,1.0,0.5647058823529412,0.8559994527295115,1.0,0.03112582781456953,0.3795734407494637,1.428571428571428609,0.7159031345004718
0.44,0.3038139741687794,0.4360313315926894,0.16666666666666666,0.9090909090909092,0.6799999999999999,0.8067451087700095,1.0,0.03520971302428255,0.41744681130231126,1.428571428571428609,0.6100220148862565
0.65,0.5947037874674544,0.6592689295039165,0.43982074263764404,0.09090909090909091,0.6070588235294118,0.5359146258038034,0.0,0.05419426048565121,0.4465948080745789,1.428571428571428609,0.5659922423734144
0.48,0.22081803140618117,0.591383812010444,0.3235168587281263,1.0,0.3294117647058824,0.6998221370912574,1.0,0.0836644591611479,0.45959758313706706,1.428571428571428609,0.5261557815284622
0.31,0.22623053145962213,0.30548302872062666,0.4046094750320103,0.4545454545454546,0.2917647058823529,0.7606375701190313,1.0,0.08830022075055187,0.9264378825551569,1.071428571428571509,0.6320369011426775
0.32,0.1426659769220574,0.5039164490861618,0.5998719590268886,1.0,0.24,0.20406348337665892,1.0,0.037086092715231785,0.3467581628167868,1.428571428571428609,0.6959849040779956
0.31,0.22133106458660212,0.2506527415143603,0.20507895860008538,0.09090909090909091,0.32470588235294123,0.6771788206320973,1.0,0.031015452538631343,0.18993104986583914,1.428571428571428609,0.5198658140266276
0.33,0.25809844251676983,0.45691906005221944,0.6308151941954759,0.18181818181818182,0.4823529411764706,0.6186208783691338,1.0,0.04172185430463576,0.807635030079578,1.428571428571428609,0.860572387042667
0.33,0.19773153828723877,0.2663185378590079,0.2989756722151089,0.9090909090909092,0.3458823529411765,0.7394992475030784,1.0,0.03112582781456953,0.5986524873875707,1.785714285714285809,0.3510850193940665
0.49,0.19168629731127862,0.4321148825065276,0.2925736235595391,0.6363636363636364,0.7623529411764707,0.7327951840197017,1.0,0.03432671081677704,0.37739537752002567,1.428571428571428609,0.5481706677848832
0.32,0.18501686596580635,0.6501305483028723,0.6308151941954759,0.18181818181818182,0.3035294117647059,0.7916267615268846,1.0,0.0336644591611479,0.3855237520419343,1.428571428571428609,0.9748401299926618
0.33,0.2398558376763017,0.1579634464751959,0.07810499359795134,0.7272727272727273,0.7882352941176471,0.9177726091120536,1.0,0.03454746136865342,0.22992343976539892,1.428571428571428609,0.37414823356745996
0.59,0.4440430434838373,0.6044386422976502,0.4142125480153649,0.6363636363636364,0.571764705882353,0.7129566288137912,1.0,0.036644591611479024,0.36048914576622554,1.428571428571428609,0.638326868644512
0.43,0.37233383069049997,0.5770234986945169,0.3469910371318822,0.9090909090909092,0.2847058823529412,0.6342180872896429,1.0,0.03311258278145695,0.5033031772169339,1.428571428571428609,0.6823566411573542
0.35000000000000003,0.2543917777882284,0.6357702349869452,0.42808365343576615,0.4545454545454546,0.21270588235294116,0.9404843343822683,1.0,0.04812362030905077,0.4546969408708316,1.428571428571428609,0.9758884579096342
0.49,0.2620872754945426,0.5926892950391647,0.4568928723858301,0.5454545454545454,0.2658823529411765,0.5348200848269257,1.0,0.04359823399558498,0.2391670876276824,1.428571428571428609,0.33850508439039734
0.33,0.14865136402696844,0.37467362924281994,0.5070422535211269,0.0,0.2,0.4895334519086058,1.0,0.03178807947019867,0.644175320969107,1.428571428571428609,0.9549218995701856
0.53,0.25667050016459814,0.7075718015665797,0.32244985061886466,0.4545454545454546,0.1863529411764706,0.9744151046654809,1.0,0.06169977924944811,0.5850527130664112,1.428571428571428609,0.7179997903344166
0.5,0.4440430434838373,0.38772845953002616,0.36513017498933,0.7272727272727273,0.24235294117647058,0.9668901354494459,1.0,0.03333333333333333,0.3161668711334457,1.071428571428571509,0.42551630149910896
0.56,0.23557201061978683,0.5208877284595301,0.6927016645326505,0.09090909090909091,0.19105882352941175,0.47496237515391976,1.0,0.03863134657836644,0.3300553044368198,1.428571428571428609,0.9748401299926618
0.53,0.3879514157578141,0.3093994778067886,0.22748612889457961,0.9090909090909092,0.6376470588235295,0.7865645095088246,1.0,0.02880794701986755,0.26743598659047824,1.428571428571428609,0.4391445644197506
0.5700000000000001,0.33875580903194913,0.4804177545691906,0.4686299615877081,0.0,0.1743529411764706,0.7979887809549869,1.0,0.034216335540838846,0.5452440152464426,1.428571428571428609,0.9842750812454136
0.29,0.21306267982881788,0.44255874673629253,0.566794707639778,0.5454545454545454,0.21576470588235297,0.5214119578601724,1.0,0.03454746136865342,0.6977543643269981,1.428571428571428609,0.8721039941293638
0.35000000000000003,0.2620872754945426,0.4007832898172325,0.08984208279982928,0.0,0.23764705882352943,0.9078533315090984,1.0,0.03178807947019867,0.563810036147977,1.428571428571428609,0.3206835098018661
0.34,0.12641992620872755,0.524804177545692,0.2872385830132309,0.09090909090909091,0.5741176470588235,0.6395539745519223,1.0,0.031677704194260484,0.2778670725386902,1.428571428571428609,0.6907432644931335
0.26,0.1224268179544512,0.3381201044386423,0.3992744344857021,0.0,0.5623529411764706,0.8856888767273223,1.0,0.03730684326710816,0.7725826450347375,1.428571428571428609,0.9528252437362408
0.32,0.3778617632095356,0.5313315926892952,0.5059752454118652,0.36363636363636365,0.2705882352941177,0.7459980845532904,0.0,0.035761589403973504,0.17653464891851284,1.428571428571428609,0.70646818324772
0.27,0.48354659837625,0.5391644908616189,0.6660264618011098,0.0,0.27294117647058824,0.40087563278150223,1.0,0.027814569536423837,0.372127351094608,1.428571428571428609,0.44753118775553
0.28,0.44723667503195774,0.46475195822454324,0.3661971830985916,0.36363636363636365,0.24941176470588236,0.7669311807360788,1.0,0.04194260485651213,0.42536525201897274,1.071428571428571509,0.2787503931229689
0.44,0.18353762029559262,0.7402088772845954,0.8218096457533077,0.36363636363636365,0.23529411764705885,0.737652209604597,1.0,0.10827814569536423,0.3483064246304837,1.428571428571428609,0.9224237341440404
0.32,0.26653356305819076,0.19060052219321166,0.47396500213401627,0.7272727272727273,0.7905882352941177,0.7197975099192776,1.0,0.04172185430463576,0.4362490077347487,1.428571428571428609,0.6645350665688229
0.35000000000000003,0.34474119613686016,0.5691906005221934,0.7962014511310287,0.0,0.6847058823529412,0.5858530578738541,1.0,0.049116997792494475,0.2753085042872419,1.428571428571428609,0.9391969808155993
0.24,0.28717032274062326,0.30548302872062666,0.4451557831839522,0.4545454545454546,0.2847058823529412,0.7126145847585168,1.0,0.03002207505518763,0.9219308661737595,1.428571428571428609,0.8343641891183563
0.42,0.3207440691226705,0.49216710182767626,0.44942381562099876,0.6363636363636364,0.8470588235294118,0.5112874538240525,1.0,0.03222958057395143,0.5426132822494407,1.428571428571428609,0.44228954817066785
0.37,0.20565362564823886,0.2963446475195823,0.5710627400768246,0.0,0.35058823529411764,0.834655903680394,1.0,0.042052980132450325,0.3315707640934467,1.428571428571428609,0.5072858790229584
0.31,0.18051499980761254,0.6318537859007833,0.6382842509603074,0.0,0.15294117647058825,0.6395539745519223,1.0,0.03554083885209713,0.5997940024536013,1.428571428571428609,0.9874200649963311
0.5700000000000001,0.9302830660572973,0.5,0.4238156209987196,0.0,0.6470588235294118,0.9023122178136543,1.0,0.035430463576158935,0.3802098025966187,1.428571428571428609,0.49785092777020656
0.31,0.21449062218098958,0.6984334203655351,0.5017072129748187,0.6363636363636364,0.41411764705882353,0.762279381584348,1.0,0.03554083885209713,0.44426585492261966,1.428571428571428609,0.9916133766642207
0.47000000000000003,0.4993950483747537,0.2088772845953003,0.29150661545027745,0.18181818181818182,0.23529411764705885,0.8754275550690929,1.0,0.03995584988962472,0.235119301445263,1.428571428571428609,0.239962260194989
0.3,0.1861583647922429,0.6070496083550914,0.13358941527955612,0.7272727272727273,0.2823529411764706,0.8251470789437679,1.0,0.04315673289183223,0.273327254000223,1.428571428571428609,0.7777544816018451
0.39,0.38350512819416593,0.7088772845953004,0.7193768672641913,0.2727272727272727,0.2847058823529412,0.5179231084963742,1.0,0.036754966887417216,0.5667097468329518,1.428571428571428609,0.9748401299926618
0.25,0.19727408370136335,0.7023498694516972,0.5966709346991037,0.4545454545454546,0.14658823529411766,0.8577780818169379,1.0,0.03465783664459161,0.5665982194989141,1.428571428571428609,0.9339553412307371
0.5,0.18439267559629424,0.6906005221932117,0.6927016645326505,0.18181818181818182,0.06635294117647059,0.7273908879463674,1.0,0.07075055187637969,0.3784253652520189,1.428571428571428609,0.9758884579096342
0.27,0.2612877987883866,0.5744125326370757,0.36086214255228344,0.6363636363636364,0.164,0.4445888630455602,1.0,0.02704194260485651,0.3481752160022043,1.428571428571428609,0.38463151273718427
0.23,0.4161126620864204,0.5626631853785902,0.4504908237302604,0.7272727272727273,0.64,0.7106991380489807,1.0,0.03410596026490066,0.4831823340702884,1.428571428571428609,0.6351818848935948
0.5700000000000001,0.23900078237560018,0.1984334203655353,0.38540332906530084,0.8181818181818182,0.3764705882352941,0.7964153783007251,1.0,0.06821192052980132,0.91533763260272,1.071428571428571509,0.5209141419436001
0.52,0.6058195063765749,0.3263707571801567,0.6542893725992318,0.0,0.5458823529411765,0.6204679162676152,1.0,0.05662251655629138,0.5075149741847023,1.428571428571428609,0.5240591256945173
0.47000000000000003,0.2636819536303511,0.7545691906005223,0.3021766965428937,0.9090909090909092,0.39764705882352946,0.7880695033520316,1.0,0.030463576158940395,0.2785821595628128,1.428571428571428609,0.7819477932697348
0.51,0.2831772144863469,0.45039164490861633,0.37046521553563805,0.6363636363636364,0.23764705882352943,0.710015049938432,1.0,0.029249448123620306,0.36266064856424957,1.428571428571428609,0.4485795156725024
0.42,0.3091153170331291,0.4960835509138381,0.7513871105420401,0.6363636363636364,0.8164705882352941,0.9072376522096046,1.0,0.05143487858719646,0.5391821766199345,1.428571428571428609,0.8658140266275292
0.34,0.6089532840536461,0.26240208877284593,0.5070422535211269,0.4545454545454546,0.42823529411764705,0.6987275961143795,1.0,0.030463576158940395,0.31650801356697206,1.428571428571428609,0.4192263339972744
0.28,0.2505141019995468,0.5039164490861618,0.5721297481860862,0.9090909090909092,0.32,0.6071281981119168,1.0,0.08156732891832227,0.6775613564347991,1.428571428571428609,0.7368696928399204
0.36,0.4894165530155663,0.2715404699738904,0.2723004694835681,0.0,0.27294117647058824,0.7745245587631686,1.0,0.03222958057395143,0.35528672365494746,1.071428571428571509,0.2850403606248035
0.56,0.63329670846462,0.6553524804177546,0.5358514724711907,0.4545454545454546,0.5152941176470588,0.83417704200301,1.0,0.3245033112582781,0.35838324728234133,1.428571428571428609,0.977985113743579
0.31,0.11558637554883866,0.3028720626631854,0.4782330345710628,0.0,0.24941176470588236,0.611574770830483,1.0,0.03940397350993377,0.23021865917902756,1.428571428571428609,0.7515462836775344
0.41000000000000003,0.31834991428070614,0.6357702349869452,0.4483568075117371,0.5454545454545454,0.2705882352941177,0.7091257353947188,1.0,0.0347682119205298,0.4031844334083409,1.428571428571428609,0.7012265436628577
0.33,0.3635524127522948,0.4947780678851175,0.48570209133589415,0.8181818181818182,0.25411764705882356,0.6544670953618826,1.0,0.035320088300220744,0.5810442894724757,1.428571428571428609,0.6446168361463467
0.5700000000000001,0.3264430127018465,0.5939947780678851,0.5529236022193769,0.4545454545454546,0.5129411764705882,0.9725680667669996,1.0,0.05584988962472406,0.31099725117923754,1.428571428571428609,0.9014571758045918
0.3,0.2108395360469938,0.5130548302872062,0.6873666239863423,0.36363636363636365,0.72,0.5060199753728281,0.0,0.03222958057395143,0.5248279526861686,1.428571428571428609,0.8773456337142259
0.6,0.3993535781926696,0.30678851174934735,0.34272300469483563,0.8181818181818182,0.2988235294117647,0.6509782459980845,1.0,0.029028697571743926,0.22353357956819236,1.428571428571428609,0.6708250340706574
0.28,0.18952300740050365,0.3916449086161881,0.7001707212974818,0.18181818181818182,0.1524705882352941,0.6226569982213709,1.0,0.035761589403973504,0.6774498291007616,1.428571428571428609,0.8584757312087222
0.24,0.33904225255768417,0.4830287206266319,0.5219803670507897,0.18181818181818182,0.17623529411764705,0.9385688876727323,1.0,0.03156732891832229,0.3435894744438393,1.428571428571428609,0.8878289128839502
0.3,0.4875910099485684,0.601827676240209,0.5017072129748187,0.36363636363636365,0.28705882352941176,0.7942262963469694,1.0,0.09116997792494481,0.2646018802196432,1.428571428571428609,0.7788028095188176
0.42,0.5076035792614887,0.318537859007833,0.4878361075544174,0.4545454545454546,0.48,0.808523737857436,1.0,0.02637969094922737,0.25354099285569015,1.428571428571428609,0.8920222245518399
0.5700000000000001,0.6256012107583059,0.5731070496083552,0.49210413999146396,0.36363636363636365,0.3341176470588235,0.8255575318100971,1.0,0.06710816777041942,0.5142656581096772,1.428571428571428609,0.8008176957752386
0.29,0.2981150305896034,0.4138381201044386,0.19334186939820744,0.18181818181818182,0.31764705882352945,0.8993022301272404,1.0,0.036313465783664456,0.320667327083429,1.071428571428571509,0.45591781109130947
